Seed,Trait,Method,Model,Predictive_ability,Prediction_accuracy
168,PH,T2,GCA,0.736237759433695,0.770123179323949
168,PH,T2,GCA+SCA,0.334572887513953,0.345633148258216
168,TGW,T2,GCA,0.849737374817461,0.915665274587781
168,TGW,T2,GCA+SCA,0.346950112788043,0.409622329147631
168,GY,T2,GCA,0.483340472736016,0.620462737786927
168,GY,T2,GCA+SCA,0.319982527251182,0.430662889974673
168,GNP,T2,GCA,0.43269118289913,0.568582369118436
168,GNP,T2,GCA+SCA,0.0431796330094435,0.0614219530717546
169,DTA,T2,GCA,0.861284793069011,0.911412479438107
169,DTA,T2,GCA+SCA,0.679298200512147,0.744844518105424
169,PH,T2,GCA,0.847076147227076,0.886062915509493
169,PH,T2,GCA+SCA,0.346288784107375,0.357736347218362
169,TGW,T2,GCA,0.735342086846377,0.792394490136182
169,TGW,T2,GCA+SCA,0.325102907686651,0.383828698567474
169,GY,T2,GCA,0.449882055242518,0.577512266036608
169,GY,T2,GCA+SCA,0.256149768978823,0.344750698491014
169,GNP,T2,GCA,0.479504010118225,0.63009725376902
169,GNP,T2,GCA+SCA,0.0783787011184474,0.111491751235345
170,DTA,T2,GCA,0.841659512704326,0.890644986988704
170,DTA,T2,GCA+SCA,0.632112605671632,0.693105927271526
170,PH,T2,GCA,0.755742852602436,0.790525996446063
170,PH,T2,GCA+SCA,0.104265701661035,0.107712501715946
170,TGW,T2,GCA,0.809489996738125,0.872295255105738
170,TGW,T2,GCA+SCA,0.400953297041816,0.473380515987976
170,GY,T2,GCA,0.496391702601412,0.637216563031337
170,GY,T2,GCA+SCA,0.318464855641466,0.428620263312875
170,GNP,T2,GCA,0.499351707087862,0.656178327316507
170,GNP,T2,GCA+SCA,0.10387087362708,0.14775373204421
171,DTA,T2,GCA,0.886781871174313,0.938393514470172
171,DTA,T2,GCA+SCA,0.669185244586717,0.73375575064333
171,PH,T2,GCA,0.827362654159901,0.865442106861821
171,PH,T2,GCA+SCA,0.441409256998227,0.456001298551887
171,TGW,T2,GCA,0.836585089673346,0.901492553527313
171,TGW,T2,GCA+SCA,0.349613462198612,0.412766779455268
171,GY,T2,GCA,0.454170804729525,0.583017721090533
171,GNP,T2,GCA,0.404706685359327,0.531809047778354
171,GNP,T2,GCA+SCA,0.102321469034824,0.145549742581543
172,DTA,T2,GCA,0.838005212705161,0.886778002862605
172,DTA,T2,GCA+SCA,0.595269688031315,0.652707991262407
172,PH,T2,GCA,0.751946672788573,0.786555097059176
172,PH,T2,GCA+SCA,0.220454798866506,0.227742560812507
172,TGW,T2,GCA,0.801320905119571,0.863492354654711
172,TGW,T2,GCA+SCA,0.447926381514233,0.528838703086462
172,GY,T2,GCA,0.686907706602967,0.881781394869021
172,GY,T2,GCA+SCA,0.521323726808272,0.701647007817325
172,GNP,T2,GCA,0.680915672182123,0.89476435240752
172,GNP,T2,GCA+SCA,0.267180239101065,0.380057239119581
173,DTA,T2,GCA,0.865277083117681,0.915637124992255
173,DTA,T2,GCA+SCA,0.698142874750431,0.765507538103543
173,PH,T2,GCA,0.734797676314426,0.76861681622848
173,PH,T2,GCA+SCA,0.346923761939904,0.35839231605362
173,TGW,T2,GCA,0.793681182781143,0.855259895238301
173,TGW,T2,GCA+SCA,0.522523066544541,0.616910350111619
173,GY,T2,GCA,0.493983422487633,0.634125060959734
173,GY,T2,GCA+SCA,0.28676587756403,0.385956766573392
173,GNP,T2,GCA,0.491308433079117,0.645608979078997
173,GNP,T2,GCA+SCA,0.103212569231583,0.146817310428994
174,DTA,T2,GCA,0.809423932282397,0.856533261674494
174,DTA,T2,GCA+SCA,0.531620796740256,0.582917540285368
174,PH,T2,GCA,0.769756889503858,0.805185030861776
174,PH,T2,GCA+SCA,0.305855240111401,0.315966157139877
174,TGW,T2,GCA,0.828578841097377,0.892865130492863
174,TGW,T2,GCA+SCA,0.432391603083906,0.510497760429641
174,GY,T2,GCA,0.67316936854248,0.864145530863261
174,GY,T2,GCA+SCA,0.393651963550333,0.529814217429789
174,GNP,T2,GCA,0.632646660427933,0.831335953256153
174,GNP,T2,GCA+SCA,0.139024531116975,0.197758934732539
175,DTA,T2,GCA,0.825522425164275,0.87356870387754
175,DTA,T2,GCA+SCA,0.591884572510239,0.648996241787543
175,PH,T2,GCA,0.803302220590195,0.840274289320287
175,PH,T2,GCA+SCA,0.32861958186539,0.339483039117138
175,TGW,T2,GCA,0.869968835909226,0.937466418005631
175,TGW,T2,GCA+SCA,0.321710395489212,0.379823371297771
175,GY,T2,GCA,0.502238364789727,0.644721906020189
175,GY,T2,GCA+SCA,0.30690421079169,0.413060848979394
175,GNP,T2,GCA,0.489183850258733,0.642817148828821
175,GNP,T2,GCA+SCA,0.0628068950573005,0.0893412447472269
176,DTA,T2,GCA,0.779129469427085,0.82447562902337
176,DTA,T2,GCA+SCA,0.483899246836917,0.530591279426444
176,PH,T2,GCA,0.710497118150633,0.743197822333298
176,PH,T2,GCA+SCA,0.226747954212645,0.234243754351906
176,TGW,T2,GCA,0.802271177225155,0.864516354768486
176,TGW,T2,GCA+SCA,0.414518424621489,0.489396014901404
176,GY,T2,GCA,0.531427811713622,0.682192312854457
176,GY,T2,GCA+SCA,0.20450668906171,0.275244534403378
176,GNP,T2,GCA,0.529334967238079,0.695578143545439
176,GNP,T2,GCA+SCA,0.0988383328706705,0.140595068094837
177,DTA,T2,GCA,0.803599290752274,0.850369619843676
177,DTA,T2,GCA+SCA,0.617882841613423,0.677503115804192
177,PH,T2,GCA,0.756324325908646,0.791134232122015
177,PH,T2,GCA+SCA,0.124469565767968,0.128584262156992
177,TGW,T2,GCA,0.802511896945006,0.864775751018326
177,TGW,T2,GCA+SCA,0.487870274167074,0.575997962416853
177,GY,T2,GCA,0.405336774300696,0.520329620411677
177,GY,T2,GCA+SCA,0.231448275059614,0.311505080833935
177,GNP,T2,GCA,0.357789310381584,0.47015678105333
177,GNP,T2,GCA+SCA,-0.0452597639057106,-0.0643808874903422
178,DTA,T2,GCA,0.806079581935985,0.852994266598926
178,DTA,T2,GCA+SCA,0.55143493680936,0.604643571062895
178,PH,T2,GCA,0.720085233940244,0.753227232155067
178,PH,T2,GCA+SCA,0.345501025051612,0.356922546540921
178,TGW,T2,GCA,0.818215922109797,0.88169819192866
178,TGW,T2,GCA+SCA,0.386565824348264,0.456394125558753
178,GY,T2,GCA,0.464732376534534,0.596575579633549
178,GY,T2,GCA+SCA,0.366875892240712,0.49377643639396
178,GNP,T2,GCA,0.41771842565772,0.548907261048252
178,GNP,T2,GCA+SCA,0.184316452170998,0.262185564965858
179,DTA,T2,GCA,0.840860365767832,0.889799328854848
179,DTA,T2,GCA+SCA,0.687890047763897,0.754265403249887
179,PH,T2,GCA,0.737667453729357,0.771618675449118
179,PH,T2,GCA+SCA,0.174277418476814,0.180038655451254
179,TGW,T2,GCA,0.845041607713451,0.910605180725702
179,TGW,T2,GCA+SCA,0.551280011347175,0.650861878804221
179,GY,T2,GCA,0.491830358949381,0.631361179652608
179,GY,T2,GCA+SCA,0.312344050371008,0.420382301979822
179,GNP,T2,GCA,0.458715724889911,0.602780190394101
179,GNP,T2,GCA+SCA,0.116624785104308,0.16589585363344
180,DTA,T2,GCA,0.858716367967354,0.908694569277623
180,DTA,T2,GCA+SCA,0.635676214910582,0.697013393542305
180,PH,T2,GCA,0.770792372302305,0.806268171864336
180,PH,T2,GCA+SCA,0.270907975551734,0.279863611107163
180,TGW,T2,GCA,0.770667264827273,0.830460414684561
180,TGW,T2,GCA+SCA,0.474360417695048,0.560047718648227
180,GY,T2,GCA,0.573241861846774,0.735868885554267
180,GY,T2,GCA+SCA,0.344470774906094,0.46362150054656
180,GNP,T2,GCA,0.536190438099057,0.704586646647907
180,GNP,T2,GCA+SCA,-0.0465109888577181,-0.0661607238374368
181,DTA,T2,GCA,0.824973638330572,0.872987977069389
181,DTA,T2,GCA+SCA,0.615081516466933,0.674431487354093
181,PH,T2,GCA,0.769993874170686,0.805432922772684
181,PH,T2,GCA+SCA,0.299476953114896,0.309377017680677
181,TGW,T2,GCA,0.840328997730129,0.905526937209191
181,TGW,T2,GCA+SCA,0.45459467591949,0.53671154181758
181,GY,T2,GCA,0.474803513884749,0.609503868914953
181,GY,T2,GCA+SCA,0.227746563694237,0.306522965941099
181,GNP,T2,GCA,0.486029059845123,0.638671563528413
181,GNP,T2,GCA+SCA,0.0818079291932999,0.11636974280697
182,DTA,T2,GCA,0.798288493172381,0.844749728224742
182,DTA,T2,GCA+SCA,0.577789503307484,0.63354112204768
182,PH,T2,GCA,0.722816450432042,0.756084153171592
182,PH,T2,GCA+SCA,0.0595480415156197,0.0615165718136567
182,TGW,T2,GCA,0.702174486265072,0.756653541233913
182,TGW,T2,GCA+SCA,0.221307465039777,0.261283902054046
182,GY,T2,GCA,0.551080892883055,0.707420915125873
182,GY,T2,GCA+SCA,0.353040683314764,0.475155697597259
182,GNP,T2,GCA,0.471792724461261,0.619964158293379
182,GNP,T2,GCA+SCA,0.123729245149568,0.176001771194265
183,DTA,T2,GCA,0.833258728231806,0.881755267970165
183,DTA,T2,GCA+SCA,0.5989776158449,0.65677370158432
183,PH,T2,GCA,0.727906173818038,0.761408131608826
183,PH,T2,GCA+SCA,0.300760557342408,0.310703055105793
183,TGW,T2,GCA,0.785241789251957,0.846165721176678
183,TGW,T2,GCA+SCA,0.339714630429742,0.401079847024489
183,GY,T2,GCA,0.605774001661851,0.777630297383634
183,GY,T2,GCA+SCA,0.431187879344253,0.580333619575038
183,GNP,T2,GCA,0.485428025456425,0.637881768011071
183,GNP,T2,GCA+SCA,0.115591778341195,0.164426427227873
184,DTA,T2,GCA,0.865921508010412,0.916319056095674
184,DTA,T2,GCA+SCA,0.687469578789341,0.75380436270761
184,PH,T2,GCA,0.751965059912949,0.786574330452876
184,PH,T2,GCA+SCA,0.296224427567701,0.306016970627791
184,TGW,T2,GCA,0.825064693686146,0.88907833371352
184,TGW,T2,GCA+SCA,0.418474961923284,0.494067251385224
184,GY,T2,GCA,0.464156263011804,0.595836024405397
184,GY,T2,GCA+SCA,0.294502849484723,0.39636991855279
184,GNP,T2,GCA,0.314763753412578,0.413618598439656
184,GNP,T2,GCA+SCA,0.0675179804266393,0.0960426464105822
185,DTA,T2,GCA,0.866039369154801,0.916443776883387
185,DTA,T2,GCA+SCA,0.616635461221321,0.676135374146185
185,PH,T2,GCA,0.782123004453202,0.818120297545191
185,PH,T2,GCA+SCA,0.337501035152105,0.348658094165398
185,TGW,T2,GCA,0.809798171160468,0.872627339612574
185,TGW,T2,GCA+SCA,0.42519786694412,0.50200456545941
185,GY,T2,GCA,0.55902885466669,0.717623690201142
185,GY,T2,GCA+SCA,0.438701152914875,0.590445697059051
185,GNP,T2,GCA,0.533978012220928,0.701679385310024
185,GNP,T2,GCA+SCA,0.200332035398226,0.284967333425641
186,DTA,T2,GCA,0.828188747691173,0.876390209197008
186,DTA,T2,GCA+SCA,0.623536222726276,0.683701998603373
186,PH,T2,GCA,0.7713919974825,0.806895394856172
186,PH,T2,GCA+SCA,0.160849651987315,0.166166995854664
186,TGW,T2,GCA,0.783836007356497,0.844650869996226
186,TGW,T2,GCA+SCA,0.284046272844495,0.335355694031281
186,GY,T2,GCA,0.70060329901957,0.899362386417934
186,GY,T2,GCA+SCA,0.51996971237832,0.699824646538788
186,GNP,T2,GCA,0.684747953963987,0.899800202317985
186,GNP,T2,GCA+SCA,0.229365246314479,0.326266353221165
187,DTA,T2,GCA,0.856154098642193,0.905983173166341
187,DTA,T2,GCA+SCA,0.695659341884494,0.762784366101419
187,PH,T2,GCA,0.842624738374266,0.881406630098604
187,PH,T2,GCA+SCA,0.390569617852409,0.403481010178109
187,TGW,T2,GCA,0.829102254967663,0.893429154059981
187,TGW,T2,GCA+SCA,0.447349430966816,0.528157533608992
187,GY,T2,GCA,0.631443302577617,0.81058190318051
187,GY,T2,GCA+SCA,0.305907983625521,0.411720031797471
187,GNP,T2,GCA,0.55100111788489,0.724048775144402
187,GNP,T2,GCA+SCA,0.0573026842822313,0.0815116419377401
188,DTA,T2,GCA,0.78176131360251,0.827260649314825
188,DTA,T2,GCA+SCA,0.57354013143893,0.628881723069003
188,PH,T2,GCA,0.786939309833575,0.823158273884493
188,PH,T2,GCA+SCA,0.362761493939152,0.374753609441272
188,TGW,T2,GCA,0.83783286490182,0.902837138902824
188,TGW,T2,GCA+SCA,0.334489914157283,0.394911350835045
188,GY,T2,GCA,0.495952287618072,0.636652487314598
188,GY,T2,GCA+SCA,0.392627605873757,0.528435539533994
188,GNP,T2,GCA,0.459063680312174,0.60323742485174
188,GNP,T2,GCA+SCA,0.11923426217027,0.169607769801238
189,DTA,T2,GCA,0.82502561316453,0.873042976893682
189,DTA,T2,GCA+SCA,0.50226122779476,0.55072503047671
189,PH,T2,GCA,0.616293991545163,0.644658986971928
189,PH,T2,GCA+SCA,0.126816441969997,0.131008721043385
189,TGW,T2,GCA,0.687895405937729,0.741266601226001
189,TGW,T2,GCA+SCA,0.24660072737379,0.291146077182751
189,GY,T2,GCA,0.493645367907236,0.633691101292986
189,GY,T2,GCA+SCA,0.276539561736543,0.372193219026303
189,GNP,T2,GCA,0.490236542509895,0.644200450078706
189,GNP,T2,GCA+SCA,0.0738347762810777,0.105028131267536
190,DTA,T2,GCA,0.878867648706085,0.930018675879455
190,DTA,T2,GCA+SCA,0.678927916191621,0.744438504596075
190,PH,T2,GCA,0.783317568800599,0.819369841841631
190,PH,T2,GCA+SCA,0.305349391916572,0.315443586690674
190,TGW,T2,GCA,0.844472153662852,0.909991544895314
190,TGW,T2,GCA+SCA,0.439146916353618,0.518473336899195
190,GY,T2,GCA,0.538638042045852,0.691448064243713
190,GY,T2,GCA+SCA,0.339156135638123,0.4564685540217
190,GNP,T2,GCA,0.587135410343226,0.771531419636302
190,GNP,T2,GCA+SCA,0.153508186793595,0.218361574386337
191,DTA,T2,GCA,0.802078097559387,0.848759891597235
191,DTA,T2,GCA+SCA,0.648671619563597,0.711262740749558
191,PH,T2,GCA,0.69812997703878,0.730261482258138
191,PH,T2,GCA+SCA,0.28758014451915,0.297086926156146
191,TGW,T2,GCA,0.788855798416353,0.850060127603829
191,TGW,T2,GCA+SCA,0.421028372151329,0.497081903366386
191,GY,T2,GCA,0.725545127438392,0.931380137918347
191,GY,T2,GCA+SCA,0.59852683576461,0.805554287704724
191,GNP,T2,GCA,0.683955232058468,0.898758517816647
191,GNP,T2,GCA+SCA,0.231933959947001,0.329920284419632
192,DTA,T2,GCA,0.848726711395732,0.898123504122467
192,DTA,T2,GCA+SCA,0.621199689666963,0.68114001059974
192,PH,T2,GCA,0.740911303559248,0.775011823806745
192,PH,T2,GCA+SCA,0.230891645658872,0.238524427333546
192,TGW,T2,GCA,0.761480429073968,0.820560807191775
192,TGW,T2,GCA+SCA,0.26566777809253,0.313657353119871
192,GY,T2,GCA,0.541444368451056,0.695050537164385
192,GY,T2,GCA+SCA,0.379590245513528,0.51088862114876
192,GNP,T2,GCA,0.527831557799253,0.693602572666562
192,GNP,T2,GCA+SCA,0.21543978654718,0.30645773335303
193,DTA,T2,GCA,0.855489665486913,0.90528006929832
193,DTA,T2,GCA+SCA,0.691917551834106,0.758681526133888
193,PH,T2,GCA,0.74967178323117,0.784175505471935
193,PH,T2,GCA+SCA,0.341319333102803,0.352602616841739
193,TGW,T2,GCA,0.813148729620814,0.876237855194842
193,TGW,T2,GCA+SCA,0.364305720939727,0.430113011735215
193,GY,T2,GCA,0.452052990951565,0.580299089796617
193,GY,T2,GCA+SCA,0.307713599039936,0.414150200592108
193,GNP,T2,GCA,0.475775483147576,0.625197743952136
193,GNP,T2,GCA+SCA,0.112929577843711,0.160639513291196
194,DTA,T2,GCA,0.849344707421325,0.898777468170714
194,DTA,T2,GCA+SCA,0.680418803209414,0.746073249133129
194,PH,T2,GCA,0.721739925318264,0.754958080876845
194,PH,T2,GCA+SCA,0.216295387951929,0.223445648710671
194,TGW,T2,GCA,0.767342200161498,0.826877370863683
194,TGW,T2,GCA+SCA,0.393984372764145,0.465152742342556
194,GY,T2,GCA,0.446948146059857,0.573746015481203
194,GY,T2,GCA+SCA,0.361286153916595,0.486253235419374
194,GNP,T2,GCA,0.460825324497662,0.605552331797191
194,GNP,T2,GCA+SCA,0.277626475893609,0.394916750915517
195,DTA,T2,GCA,0.850036516403358,0.899509541167575
195,DTA,T2,GCA+SCA,0.613729831142699,0.67294937625296
195,PH,T2,GCA,0.749069279843085,0.78354527180239
195,PH,T2,GCA+SCA,0.244357747081697,0.252435689133985
195,TGW,T2,GCA,0.843969752795047,0.909450164649835
195,TGW,T2,GCA+SCA,0.453627535819544,0.53556969990501
195,GY,T2,GCA,0.608428723171826,0.781038155547915
195,GY,T2,GCA+SCA,0.391149034439545,0.526445537603695
195,GNP,T2,GCA,0.616180995618716,0.809699074400416
195,GNP,T2,GCA+SCA,0.191405673526619,0.272269805870012
196,DTA,T2,GCA,0.834719384014219,0.883300935464782
196,DTA,T2,GCA+SCA,0.611878996448945,0.67091995224665
196,PH,T2,GCA,0.713394289867037,0.746228336681001
196,PH,T2,GCA+SCA,0.213812850167106,0.22088104356106
196,TGW,T2,GCA,0.835703236130218,0.900542280312735
196,TGW,T2,GCA+SCA,0.449860093570503,0.531121716139909
196,GY,T2,GCA,0.5276170418328,0.677300438809756
196,GY,T2,GCA+SCA,0.398321150539216,0.536098452946455
196,GNP,T2,GCA,0.55666671834768,0.731493716619816
196,GNP,T2,GCA+SCA,0.234780919016174,0.333970012825283
197,DTA,T2,GCA,0.830498681954126,0.87883458407844
197,DTA,T2,GCA+SCA,0.660144231549184,0.723842359154807
197,PH,T2,GCA,0.786874879844747,0.823090878498689
197,PH,T2,GCA+SCA,0.25520913881319,0.263645804559081
197,TGW,T2,GCA,0.772122340293225,0.832028383936664
197,TGW,T2,GCA+SCA,0.372201138198157,0.439434637778226
197,GY,T2,GCA,0.532536283590005,0.683615254929403
197,GY,T2,GCA+SCA,0.385920023625708,0.51940783798884
197,GNP,T2,GCA,0.535016653347611,0.703044222532997
197,GNP,T2,GCA+SCA,0.199952770420392,0.284427838435835
198,DTA,T2,GCA,0.867052441129189,0.917515810718718
198,DTA,T2,GCA+SCA,0.589104166416928,0.645947550895755
198,PH,T2,GCA,0.710324921730491,0.743017700554907
198,PH,T2,GCA+SCA,0.214524105017841,0.221615810968844
198,TGW,T2,GCA,0.81739814605771,0.880816967734601
198,TGW,T2,GCA+SCA,0.31653425156775,0.373712221449527
198,GY,T2,GCA,0.489592902813393,0.628488963816935
198,GY,T2,GCA+SCA,0.315055818409152,0.424032057078267
198,GNP,T2,GCA,0.515842914269851,0.677848770394023
198,GNP,T2,GCA+SCA,0.133990584813919,0.19059827142805
199,DTA,T2,GCA,0.822546235801469,0.870419297144412
199,DTA,T2,GCA+SCA,0.541756981898539,0.594031778397521
199,PH,T2,GCA,0.775859288164479,0.811568293059078
199,PH,T2,GCA+SCA,0.170218986402158,0.175846060332808
199,TGW,T2,GCA,0.874913840423147,0.942795086662874
199,TGW,T2,GCA+SCA,0.491594121026904,0.580394475828695
199,GY,T2,GCA,0.599608464332015,0.769715615317093
199,GY,T2,GCA+SCA,0.434873489495414,0.585294063923842
199,GNP,T2,GCA,0.594193504950113,0.780806182588848
199,GNP,T2,GCA+SCA,0.232252212817009,0.330372991204849
200,DTA,T2,GCA,0.869051818148245,0.919631553596027
200,DTA,T2,GCA+SCA,0.614906752566862,0.674239860270682
200,PH,T2,GCA,0.687508466236316,0.719151115309954
200,PH,T2,GCA+SCA,0.294333274570781,0.304063300176426
200,TGW,T2,GCA,0.7927834504579,0.854292511269288
200,TGW,T2,GCA+SCA,0.40413977650773,0.477142593279492
200,GY,T2,GCA,0.668174820223555,0.857734043932676
200,GY,T2,GCA+SCA,0.513295048099859,0.690841249124978
200,GNP,T2,GCA,0.612387919280451,0.804714742812682
200,GNP,T2,GCA+SCA,0.292452805203398,0.416006835282216
201,DTA,T2,GCA,0.829089028377431,0.877342887171885
201,DTA,T2,GCA+SCA,0.690212110381279,0.756811524540876
201,PH,T2,GCA,0.812390812396008,0.849781184514653
201,PH,T2,GCA+SCA,0.344925368039276,0.356327859544706
201,TGW,T2,GCA,0.789420456785132,0.850668595673634
201,TGW,T2,GCA+SCA,0.38487517120782,0.454398076986801
201,GY,T2,GCA,0.43024197370002,0.552300351347908
201,GY,T2,GCA+SCA,0.279172437562924,0.375736793489804
201,GNP,T2,GCA,0.397744264510164,0.522660005926628
201,GNP,T2,GCA+SCA,0.110586012846016,0.157305850421075
202,DTA,T2,GCA,0.868506374052014,0.919054364076205
202,DTA,T2,GCA+SCA,0.728087601880759,0.798341668728902
202,PH,T2,GCA,0.825674659822939,0.863676422408932
202,PH,T2,GCA+SCA,0.259573796568883,0.268154748521574
202,TGW,T2,GCA,0.831253342499966,0.895747136314618
202,TGW,T2,GCA+SCA,0.455574680361292,0.537868571855126
202,GY,T2,GCA,0.550190075586671,0.706277375592646
202,GY,T2,GCA+SCA,0.408094230725138,0.549251992900589
202,GNP,T2,GCA,0.558739605573485,0.734217615733883
202,GNP,T2,GCA+SCA,0.181906964341122,0.258758128507998
203,DTA,T2,GCA,0.863640878832437,0.913905691886177
203,DTA,T2,GCA+SCA,0.654497138051929,0.717650370670974
203,PH,T2,GCA,0.684943914504791,0.716468529816727
203,PH,T2,GCA+SCA,0.310829748772341,0.321105112368121
203,TGW,T2,GCA,0.84372141189536,0.909182555921724
203,TGW,T2,GCA+SCA,0.366090496483939,0.432220184750814
203,GY,T2,GCA,0.555443763622932,0.713021519413263
203,GY,T2,GCA+SCA,0.407172012103238,0.548010783449849
203,GNP,T2,GCA,0.533303563774911,0.70079311928372
203,GNP,T2,GCA+SCA,0.22475411265988,0.319707130383898
204,DTA,T2,GCA,0.799166779964095,0.845679132237138
204,DTA,T2,GCA+SCA,0.602438207703325,0.660568210201014
204,PH,T2,GCA,0.775090280705399,0.810763891951254
204,PH,T2,GCA+SCA,0.29230986238765,0.301972998334349
204,TGW,T2,GCA,0.759931520183277,0.818891724335427
204,TGW,T2,GCA+SCA,0.314921290079961,0.371807898559576
204,GY,T2,GCA,0.484746233632318,0.622267308898996
204,GY,T2,GCA+SCA,0.342082883890993,0.460407649920582
204,GNP,T2,GCA,0.422240426758764,0.554849443835433
204,GNP,T2,GCA+SCA,0.115785901150045,0.164702562091102
205,DTA,T2,GCA,0.818143540759682,0.865760360592256
205,DTA,T2,GCA+SCA,0.609420066485379,0.668223757111161
205,PH,T2,GCA,0.685134532621852,0.716667921152565
205,PH,T2,GCA+SCA,0.285503199615221,0.294941321916551
205,TGW,T2,GCA,0.757479513737641,0.816249476010389
205,TGW,T2,GCA+SCA,0.340127740644092,0.401567580453473
205,GY,T2,GCA,0.550433945819404,0.706590431090377
205,GY,T2,GCA+SCA,0.421377025245903,0.567129239900274
205,GNP,T2,GCA,0.513691393948764,0.675021542639637
205,GNP,T2,GCA+SCA,0.172116051765201,0.244830799097015
206,DTA,T2,GCA,0.869125382853892,0.919709399845389
206,DTA,T2,GCA+SCA,0.676731416837393,0.742030062321703
206,PH,T2,GCA,0.79611125678816,0.832752360657071
206,PH,T2,GCA+SCA,0.255170987203511,0.263606391739164
206,TGW,T2,GCA,0.817458475703706,0.880881978128993
206,TGW,T2,GCA+SCA,0.391442878396104,0.462152158673087
206,GY,T2,GCA,0.649281649854098,0.833480936911551
206,GY,T2,GCA+SCA,0.500637094552488,0.673804972479796
206,GNP,T2,GCA,0.541598122578849,0.711692670931471
206,GNP,T2,GCA+SCA,0.130996812331888,0.186339704597281
207,DTA,T2,GCA,0.857578236150997,0.907490196985182
207,DTA,T2,GCA+SCA,0.610625879876531,0.669545920917249
207,PH,T2,GCA,0.781073338168985,0.817022320260444
207,PH,T2,GCA+SCA,0.24486919901878,0.25296404857312
207,TGW,T2,GCA,0.851129691809997,0.917165616174566
207,TGW,T2,GCA+SCA,0.472652938031956,0.558031804051896
207,GY,T2,GCA,0.579247377420516,0.743578148164976
207,GY,T2,GCA+SCA,0.261471146129758,0.351912713499001
207,GNP,T2,GCA,0.538368250015164,0.70744842314739
207,GNP,T2,GCA+SCA,0.0335052725818043,0.0476604161903333
208,DTA,T2,GCA,0.842148354970051,0.891162280391589
208,DTA,T2,GCA+SCA,0.605480096854911,0.663903614972491
208,PH,T2,GCA,0.709897735125579,0.742570852641819
208,PH,T2,GCA+SCA,0.370682996782877,0.382936980147601
208,TGW,T2,GCA,0.824796845435837,0.888789704133445
208,TGW,T2,GCA+SCA,0.417337036695329,0.492723774138523
208,GY,T2,GCA,0.594241223463095,0.762825704060456
208,GY,T2,GCA+SCA,0.468897298972313,0.63108653966664
208,GNP,T2,GCA,0.582293774791244,0.765169217859716
208,GNP,T2,GCA+SCA,0.245049026064375,0.348576139494133
209,DTA,T2,GCA,0.659146383669203,0.697509400708151
209,DTA,T2,GCA+SCA,0.507262873469822,0.556209291085331
209,PH,T2,GCA,0.772869038668348,0.8084404170171
209,PH,T2,GCA+SCA,0.245742821990562,0.253866551643143
209,TGW,T2,GCA,0.722638470590436,0.778705248481073
209,TGW,T2,GCA+SCA,0.235913290445992,0.278528087893733
209,GY,T2,GCA,0.515007780819066,0.661113967675309
209,GY,T2,GCA+SCA,0.33669048018875,0.453150040630888
209,GNP,T2,GCA,0.53393775773736,0.701626488485361
209,GNP,T2,GCA+SCA,0.171287120979799,0.243651665689615
210,DTA,T2,GCA,0.846478412976392,0.89574435235597
210,DTA,T2,GCA+SCA,0.60378517377967,0.662045146688235
210,PH,T2,GCA,0.767286583384185,0.802601028644545
210,PH,T2,GCA+SCA,0.283785725486689,0.29316707178377
210,TGW,T2,GCA,0.743061957900626,0.800713316703261
210,TGW,T2,GCA+SCA,0.348795090653138,0.411800579283516
210,GY,T2,GCA,0.623025227633695,0.79977564522939
210,GY,T2,GCA+SCA,0.368291030373878,0.495681063760267
210,GNP,T2,GCA,0.618345414657066,0.81254325184897
210,GNP,T2,GCA+SCA,0.106806937849189,0.151930210311791
211,DTA,T2,GCA,0.845139678766864,0.894327702398798
211,DTA,T2,GCA+SCA,0.675929207719936,0.741150447061334
211,PH,T2,GCA,0.733352184305395,0.767104795298531
211,PH,T2,GCA+SCA,0.30982651434174,0.320068713162955
211,TGW,T2,GCA,0.763779854995118,0.823038636848188
211,TGW,T2,GCA+SCA,0.405336537455342,0.478555534185764
211,GY,T2,GCA,0.579469993821341,0.743863920181439
211,GY,T2,GCA+SCA,0.410023448174956,0.55184851705916
211,GNP,T2,GCA,0.603705186381558,0.793305106940286
211,GNP,T2,GCA+SCA,0.188320301870271,0.267880941493985
212,DTA,T2,GCA,0.809101710890495,0.856192286656609
212,DTA,T2,GCA+SCA,0.646388017272977,0.708758790869492
212,PH,T2,GCA,0.791469090196751,0.827896537862711
212,PH,T2,GCA+SCA,0.399867832839904,0.413086604173454
212,TGW,T2,GCA,0.82744467581657,0.891642969629924
212,TGW,T2,GCA+SCA,0.347564222249424,0.41034736983403
212,GY,T2,GCA,0.665572411325901,0.854393339314378
212,GY,T2,GCA+SCA,0.554814145635692,0.746721595741174
212,GNP,T2,GCA,0.64678996734072,0.849921113456926
212,GNP,T2,GCA+SCA,0.311379744966054,0.442929935940333
213,DTA,T2,GCA,0.750720129848829,0.794412835818867
213,DTA,T2,GCA+SCA,0.564771564279228,0.619267066095644
213,PH,T2,GCA,0.744249036632196,0.778503176393511
213,PH,T2,GCA+SCA,0.250876010373498,0.259169432204027
213,TGW,T2,GCA,0.786817864932536,0.847864078591095
213,TGW,T2,GCA+SCA,0.381963433215317,0.450960369793763
213,GY,T2,GCA,0.369837401035148,0.474759179762706
213,GY,T2,GCA+SCA,0.242838193316255,0.326834715095901
